loc_code,general_hh_inc_y1,general_hh_inc_y2,general_hh_inc_y3,general_hh_inc_y4,general_hh_inc_y5,single_hh_inc_y1,single_hh_inc_y2,single_hh_inc_y3,single_hh_inc_y4,single_hh_inc_y5,general_hh_ratio_y1,general_hh_ratio_y2,general_hh_ratio_y3,general_hh_ratio_y4,general_hh_ratio_y5,foreign_hh_inc_y1,foreign_hh_inc_y2,foreign_hh_inc_y3,foreign_hh_inc_y4,foreign_hh_inc_y5,foreign_hh_ratio_y1,foreign_hh_ratio_y2,foreign_hh_ratio_y3,foreign_hh_ratio_y4,foreign_hh_ratio_y5,demolished_apt_y1,demolished_apt_y2,demolished_apt_y3,demolished_apt_y4,demolished_apt_y5,general_household_apt,foreign_household_apt,demolished_apt_avg,natural_demand,multi_homeowner_inc_y1,multi_homeowner_inc_y2,multi_homeowner_inc_y3,local_buyer_ratio_y1,local_buyer_ratio_y2,local_buyer_ratio_y3,adj_price_y1,adj_price_y2,adj_price_y3,absorbed_supply_y1,absorbed_supply_y2,absorbed_supply_y3,nonlocal_buyer_ratio_y1,nonlocal_buyer_ratio_y2,nonlocal_buyer_ratio_y3,internal_invest_demand_3yr_wgt_y1,internal_invest_demand_3yr_wgt_y2,internal_invest_demand_3yr_wgt_y3,internal_investment_demand,external_investment_demand,investment_demand,single_and_foreign_hh_inc,single_foreign_own_occ_ratio,income_quintile,single_foreign_hh_growth_effective_demand,multi_hh_and_demolished_hh_inc,multi_demolished_own_occ_ratio,non_single_demolished_hh_growth_effective_demand,natural_apt_effective_demand,mibun_y4,unsold_level_adj_ratio,unsold_level_adj_invest_demand,apt_hh_over_threshold_mm,apt_hh_over_threshold_js,exclusive_area_upper_limit,own_hh_ratio,own_move_plan_yn,apt_owner_hh,rent_hh_ratio,rent_move_plan_yn,apt_renter_hh,nonapt_hh_ratio,nonapt_move_plan_yn,nonapt_price_adj,nonapt_move_demand,total_move_demand,general_hh_y1,general_hh_y2,general_hh_y3,general_hh_y4,general_hh_y5,general_hh_y6,single_hh_y1,single_hh_y2,single_hh_y3,single_hh_y4,single_hh_y5,single_hh_y6,general_hh_apt_inc_y1,general_hh_apt_inc_y2,general_hh_apt_inc_y3,general_hh_apt_inc_y4,general_hh_apt_inc_y5,general_hh_apt_inc_AVG,single_hh_apt_inc_y1,single_hh_apt_inc_y2,single_hh_apt_inc_y3,single_hh_apt_inc_y4,single_hh_apt_inc_y5,single_hh_apt_inc_AVG,general_hh_apt_demand_y1,general_hh_apt_demand_y2,general_hh_apt_demand_y3,general_hh_apt_demand_y4,general_hh_apt_demand_y5,general_hh_apt_inc,foreign_hh_y1,foreign_hh_y2,foreign_hh_y3,foreign_hh_y4,foreign_hh_y5,foreign_hh_y6,foreign_hh_apt_inc_y1,foreign_hh_apt_inc_y2,foreign_hh_apt_inc_y3,foreign_hh_apt_inc_y4,foreign_hh_apt_inc_y5,foreign_hh_apt_inc,demolished_apt_inc,multi_homeowner_y1,multi_homeowner_y2,multi_homeowner_y3,multi_homeowner_y4,avg_trade_price_y1,avg_trade_price_y2,avg_trade_price_y3,py_bprice_y1,py_bprice_y2,py_bprice_y3,internal_invest_demand_y1,internal_invest_demand_y2,internal_invest_demand_y3,internal_invest_demand,bqty_y1,bqty_y2,bqty_y3,mibun_y1,mibun_y2,mibun_y3,b_p_mi_y1,b_p_mi_y2,b_p_mi_y3,external_invest_demand_3yr_wgt_y1,external_invest_demand_3yr_wgt_y2,external_invest_demand_3yr_wgt_y3,external_invest_demand_y1,external_invest_demand_y2,external_invest_demand_y3,external_invest_demand,total_invest_demand,new_demand_volume,py_bprice_y3_34py,bprice_threshold_ratio,own_hh_apt_move_demand,py_bprice_y3_34py2,py_bprice_y3_34py2_55,rent_hh_apt_move_demand,apt_hh_ratio,sp_hh_ratio,mf_hh_ratio,nonapt_adj,interest_rate,repayment_y,LTV,DTI,py_bprice_y3*34,loan_level,monthly_repayment,annual_income,income_15_20m,income_20_25m,income_25_30m,income_30_40m,income_40_50m,income_50_60m,income_60_70m,income_70_100m,income_100m_over,single_and_foreign_demand,multi_and_demolished_demand,hh_increase_demand,internal_invest_demand2,external_invest_demand2,house_qty,mibun_y4_2,unsold_level_ratio,total_invest_demand_eff,effective_demand,supply_volume_3y,effective_demand_to_supply,demand_supply_grade,today
41800,-43.0,-155.0,-42.0,-170.0,-147.0,376.0,483.0,127.0,390.0,-14.0,0.27,0.28,0.27,0.28,0.28,-14.0,-3.0,-3.0,94.0,53.0,0.12,0.12,0.06,0.08,0.09,0,0,0,0,0,44,2,0,46,27,179,90,0.63,0.63,0.63,,,,114,191,4,0.37,0.37,0.37,0.2,0.3,0.5,,,,77.28,0.3,0.0,0,-31.02,0.7,0,0,37,1.0,37.0,0,0,110,0.74,0.05,0,0.26,0.2,0,2.07,0.4,0.6,0,0,17681.0,18014.0,18342.0,18427.0,18647.0,18486.0,5824.0,6200.0,6683.0,6810.0,7200.0,7186.0,-11.61,-43.4,-11.34,-47.6,-41.16,-31.02,101.52,135.24,34.29,109.2,-3.92,75.27,89.91,91.84,22.95,61.6,-45.08,44.24,333.0,319.0,316.0,313.0,407.0,460.0,-1.68,-0.36,-0.18,7.52,4.77,2.01,0.0,1912,1939,2118,2208,640.2,648.58,652.89,,,,,,,,0,100,0,246,132,41,246,232,41,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.32,0.51,0.14,0.0,0.04,30.0,0.6,0.4,,,,,41.0,109.0,836.0,1250.0,741.0,588.0,531.0,924.0,563.0,0.0,-0.0,0.0,,,8293,37,0.004461594115519112504521885928,,0.0,33.33,,C,202607
41820,138.0,-70.0,122.0,49.0,180.0,564.0,639.0,429.0,420.0,520.0,0.18,0.18,0.18,0.21,0.22,0.0,38.0,-6.0,21.0,50.0,0.08,0.07,0.07,0.07,0.07,0,0,0,0,0,116,1,0,117,127,177,257,0.61,0.6,0.63,0.57,0.57,0.55,7,680,43,0.39,0.4,0.37,0.2,0.3,0.5,72,51,123,100.71,0.3,0.61,18,16.82,0.7,7,25,209,0.4,83.60000000000001,1568,0,110,0.74,0.05,35,0.26,0.2,0,3.54,0.4,0.6,30,65,24950.0,25652.0,26221.0,26772.0,27241.0,27941.0,8432.0,8996.0,9635.0,10064.0,10484.0,11004.0,24.84,-12.6,21.96,10.29,39.6,16.82,101.52,115.02,77.22,88.2,114.4,99.27,126.36,102.42,99.18,98.49,154.0,116.09,357.0,357.0,395.0,389.0,410.0,460.0,0.0,2.66,-0.42,1.47,3.5,1.44,0.0,3772,3899,4076,4333,761.28,763.9,769.75,1332.52,1332.52,1399.14,8.83,18.16,44.53,23.84,0,932,0,7,0,252,7,932,252,0.2,0.3,0.5,0.31,46.51,4.38,17.07,40.91,158.44,47600.0,0.55,35.39,47600.0,26180.0,0.0,0.21,0.55,0.21,125.13,0.04,30.0,0.6,0.4,48000.0,28500.0,-136.06,4080.0,38.0,114.0,1061.0,1546.0,883.0,706.0,660.0,1356.0,1025.0,18.43,7.18,25.61,23.84,17.07,12887,209,0.01621789400170714673702180492,16.36,107.39,310.67,2.89,C,202607
41830,853.0,667.0,661.0,707.0,843.0,796.0,1025.0,641.0,997.0,932.0,0.14,0.14,0.15,0.18,0.2,14.0,21.0,-28.0,62.0,32.0,0.05,0.05,0.06,0.08,0.09,0,0,0,0,0,265,2,0,267,331,672,427,0.54,0.62,0.58,0.74,0.7,0.67,16,590,122,0.46,0.38,0.42,0.2,0.3,0.5,197,65,262,144.97,0.3,0.57,25,121.56,0.7,49,74,482,0.4,192.8,4835,207,110,0.74,0.05,102,0.26,0.2,6,4.17,0.4,0.6,108,216,45895.0,47544.0,49236.0,50538.0,52242.0,54017.0,14153.0,14949.0,15974.0,16615.0,17612.0,18544.0,119.42,93.38,99.15,127.26,168.6,121.56,111.44,143.5,96.15,179.46,186.4,143.39,230.86,236.88,195.3,306.72,355.0,264.95,562.0,576.0,597.0,569.0,631.0,663.0,0.7,1.05,-1.68,4.96,2.88,1.58,0.0,7803,8134,8806,9233,1106.05,1112.39,1121.08,1501.46,1580.49,1663.67,26.45,87.49,82.97,65.64,0,588,455,167,151,149,167,739,604,0.2,0.3,0.5,1.09,47.08,17.17,21.78,87.42,353.95,56600.0,0.55,101.97,56600.0,31130.0,6.14,0.19,0.66,0.13,450.94,0.04,30.0,0.6,0.4,57000.0,33900.0,-161.84,4800.0,58.0,180.0,1359.0,2564.0,1567.0,1231.0,1187.0,2570.0,2378.0,24.79,48.5,73.29,65.64,21.78,19630,482,0.02455425369332654100866021396,34.97,324.59,347.67,1.07,B,202607
51000,4583.0,48.0,738.0,-3141.0,-1819.0,22514.0,13641.0,9429.0,16656.0,6012.0,0.47,0.48,0.48,0.48,0.49,403.0,397.0,768.0,1821.0,1482.0,0.17,0.16,0.17,0.15,0.14,0,0,0,0,0,6546,149,0,6695,2216,3540,2338,0.71,0.71,0.72,0.56,0.54,0.53,7819,5522,4652,0.29,0.29,0.28,0.2,0.3,0.5,1029,859,1888,6667.83,0.3,0.67,1340,26.46,0.7,12,1352,2943,0.8,2354.4,82731,29914,110,0.74,0.05,2051,0.26,0.2,1042,0.72,0.4,0.6,534,3627,633942.0,661039.0,674728.0,684895.0,698410.0,702603.0,208857.0,231371.0,245012.0,254441.0,271097.0,277109.0,2154.01,23.04,354.24,-1507.68,-891.31,26.46,10581.58,6547.68,4525.92,7994.88,2945.88,6519.19,12735.59,6570.72,4880.16,6487.2,2054.57,6545.65,6442.0,6845.0,7242.0,8010.0,9831.0,11313.0,68.51,63.52,130.56,273.15,207.48,148.64,0.0,78262,80478,84018,86356,757.62,760.04,763.49,1361.37,1405.98,1434.46,176.22,407.17,446.09,343.16,9172,5929,3187,2648,4001,4408,11820,9930,7595,0.2,0.3,0.5,253.96,259.42,345.18,286.19,629.35,7323.64,48800.0,0.55,2050.9,48800.0,26840.0,1042.2,0.57,0.36,0.05,2242.21,0.04,30.0,0.6,0.4,49000.0,29300.0,-139.88,4200.0,1351.0,4027.0,34869.0,56027.0,33920.0,28634.0,27763.0,63401.0,58803.0,1340.23,12.41,1352.64,343.16,286.19,430982,2943,0.006828591449294866142901559694,503.48,5487.35,6096.0,1.11,B,202607
51110,968.0,538.0,712.0,-195.0,-278.0,3512.0,3259.0,3477.0,2861.0,1062.0,0.55,0.56,0.57,0.56,0.56,55.0,50.0,84.0,117.0,305.0,0.1,0.11,0.12,0.1,0.09,0,0,0,0,0,1782,12,0,1794,495,259,-45,0.78,0.79,0.78,0.59,0.57,0.57,2497,552,904,0.22,0.21,0.22,0.2,0.3,0.5,71,141,212,1599.13,0.3,0.65,312,194.93,0.7,89,401,165,1.0,165.0,20903,10442,110,0.74,0.05,503,0.26,0.2,353,0.4,0.4,0.6,82,938,113550.0,118030.0,121827.0,126016.0,128682.0,129466.0,36313.0,39825.0,43084.0,46561.0,49422.0,50484.0,532.4,301.28,405.84,-109.2,-155.68,194.93,1931.6,1825.04,1981.89,1602.16,594.72,1587.08,2464.0,2126.32,2387.73,1492.96,439.04,1782.01,1542.0,1597.0,1647.0,1731.0,1848.0,2153.0,5.5,5.5,10.08,11.7,27.45,12.05,0.0,12401,12896,13155,13110,920.29,923.16,922.99,1567.8,1624.56,1624.56,45.56,34.99,-10.0,23.52,2456,705,787,170,129,282,2626,834,1069,0.2,0.3,0.5,64.82,19.82,56.68,47.11,70.63,1864.69,55200.0,0.55,502.72,55200.0,30360.0,352.94,0.7,0.25,0.03,345.28,0.04,30.0,0.6,0.4,55000.0,33100.0,-158.02,4800.0,254.0,741.0,6521.0,10668.0,6875.0,5907.0,5919.0,14213.0,15132.0,311.83,88.69,400.52,23.52,47.11,82247,165,0.002006152200080246088003209844,70.63,1409.68,1316.0,0.93,A,202607
51130,2158.0,1093.0,1287.0,50.0,342.0,5732.0,3773.0,2813.0,3085.0,1700.0,0.63,0.63,0.64,0.64,0.65,76.0,83.0,288.0,300.0,226.0,0.3,0.26,0.27,0.28,0.27,0,0,0,0,0,2799,53,0,2852,133,612,367,0.73,0.7,0.73,0.55,0.54,0.54,2038,3159,2531,0.27,0.3,0.27,0.2,0.3,0.5,152,399,551,2227.0,0.3,0.73,488,625.22,0.7,319,807,427,1.0,427.0,29859,12656,110,0.74,0.05,806,0.26,0.2,480,0.29,0.4,0.6,90,1376,142352.0,150242.0,155108.0,159208.0,162343.0,164385.0,46208.0,51940.0,55713.0,58526.0,61611.0,63311.0,1359.54,688.59,823.68,32.0,222.3,625.22,3611.16,2376.99,1800.32,1974.4,1105.0,2173.57,4970.7,3065.58,2624.0,2006.4,1327.3,2798.8,1256.0,1332.0,1415.0,1703.0,2003.0,2229.0,22.8,21.58,77.76,84.0,61.02,53.43,0.0,16119,16252,16864,17231,719.57,718.6,719.37,1307.85,1338.95,1341.1,10.68,69.4,72.34,50.81,2193,2977,1730,1255,1410,1228,3448,4387,2958,0.2,0.3,0.5,60.53,153.53,184.51,132.86,183.67,3035.9,45600.0,0.55,806.49,45600.0,25080.0,480.42,0.77,0.21,0.02,375.36,0.04,30.0,0.6,0.4,46000.0,27400.0,-130.81,3960.0,398.0,1149.0,9297.0,15559.0,9834.0,8535.0,8561.0,19802.0,19495.0,487.71,319.49,807.2,50.81,132.86,120076,427,0.003556081148605882940804157367,183.67,2367.87,2300.0,0.97,A,202607
51150,423.0,127.0,-346.0,-609.0,-378.0,5516.0,946.0,-1096.0,1864.0,447.0,0.46,0.47,0.49,0.49,0.5,114.0,126.0,102.0,330.0,266.0,0.13,0.12,0.12,0.1,0.09,0,0,0,0,0,636,20,0,656,249,497,380,0.68,0.75,0.75,0.57,0.57,0.55,750,442,311,0.32,0.25,0.25,0.2,0.3,0.5,161,68,229,736.18,0.3,0.65,144,-80.54,0.7,-37,107,941,0.4,376.40000000000003,12521,4155,110,0.74,0.05,301,0.26,0.2,140,0.64,0.4,0.6,68,509,92093.0,98032.0,99105.0,97663.0,98918.0,98987.0,32119.0,37635.0,38581.0,37485.0,39349.0,39796.0,194.58,59.69,-169.54,-298.41,-189.0,-80.54,2537.36,444.62,-537.04,913.36,223.5,716.36,2731.94,504.31,-706.58,614.95,34.5,635.82,880.0,994.0,1120.0,1222.0,1552.0,1818.0,14.82,15.12,12.24,33.0,23.94,19.82,0.0,10336,10585,11082,11462,804.45,810.42,822.39,1415.23,1415.23,1486.0,19.3,63.74,78.38,53.81,1583,555,0,306,1139,1252,1889,1694,1252,0.2,0.3,0.5,27.36,18.9,21.38,22.55,76.36,732.0,50500.0,0.55,301.13,50500.0,27775.0,140.44,0.6,0.33,0.05,282.75,0.04,30.0,0.6,0.4,51000.0,30300.0,-144.66,4320.0,171.0,577.0,5489.0,8104.0,4731.0,4135.0,4091.0,8943.0,8391.0,143.56,-36.65,106.91,53.81,22.55,60830,941,0.01546934078579648199901364458,30.54,646.88,712.67,1.1,B,202607
51170,259.0,-48.0,-151.0,-393.0,-188.0,954.0,1017.0,779.0,861.0,472.0,0.59,0.6,0.61,0.61,0.62,46.0,-133.0,-3.0,52.0,32.0,0.14,0.22,0.25,0.2,0.22,0,0,0,0,0,428,-1,0,427,74,95,155,0.66,0.75,0.66,,,,14,5,0,0.34,0.25,0.34,0.2,0.3,0.5,,,,491.99,0.3,0.0,0,-64.88,0.7,0,0,0,1.0,0.0,0,0,110,0.74,0.05,0,0.26,0.2,0,0.47,0.4,0.6,0,0,36214.0,37427.0,38396.0,39024.0,39492.0,39776.0,10543.0,11497.0,12514.0,13293.0,14154.0,14626.0,152.81,-28.8,-92.11,-239.73,-116.56,-64.88,562.86,610.2,475.19,525.21,292.64,493.22,715.67,581.4,383.08,285.48,176.08,428.34,376.0,422.0,289.0,286.0,338.0,370.0,6.44,-29.26,-0.75,10.4,7.04,-1.23,0.0,4066,4140,4235,4390,594.55,606.39,621.4,,,,,,,,0,0,0,19,5,0,19,5,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.67,0.25,0.07,0.0,0.04,30.0,0.6,0.4,,,,,101.0,335.0,2656.0,4274.0,2443.0,2205.0,2083.0,4612.0,3813.0,0.0,-0.0,0.0,,,31993,0,0,,0.0,0.0,,C,202607
51190,-222.0,-308.0,-370.0,-246.0,-253.0,272.0,445.0,190.0,360.0,147.0,0.51,0.51,0.51,0.52,0.53,-3.0,7.0,9.0,21.0,41.0,0.58,0.53,0.55,0.48,0.42,0,0,0,0,0,1,7,0,8,5,139,183,0.66,0.63,0.66,,,,1226,0,0,0.34,0.37,0.34,0.2,0.3,0.5,,,,152.38,0.3,0.0,0,-144.2,0.7,0,0,0,1.0,0.0,0,0,110,0.74,0.05,0,0.26,0.2,0,0.71,0.4,0.6,0,0,18536.0,18586.0,18723.0,18543.0,18657.0,18551.0,6148.0,6420.0,6865.0,7055.0,7415.0,7562.0,-113.22,-157.08,-188.7,-127.92,-134.09,-144.2,138.72,226.95,96.9,187.2,77.91,145.54,25.5,69.87,-91.8,59.28,-56.18,1.33,84.0,81.0,88.0,97.0,118.0,159.0,-1.74,3.71,4.95,10.08,17.22,6.84,0.0,2206,2211,2350,2533,404.76,406.64,408.83,,,,,,,,1226,0,0,0,0,0,1226,0,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.57,0.28,0.13,0.0,0.04,30.0,0.6,0.4,,,,,47.0,151.0,1377.0,1859.0,1090.0,857.0,753.0,1698.0,1425.0,0.0,-0.0,0.0,,,15706,0,0,,0.0,408.67,,C,202607
51210,327.0,-43.0,86.0,-188.0,-176.0,1011.0,1148.0,760.0,728.0,250.0,0.62,0.63,0.64,0.65,0.65,34.0,35.0,10.0,82.0,98.0,0.32,0.32,0.29,0.25,0.21,0,0,0,0,0,493,13,0,506,118,195,55,0.6,0.66,0.62,,,,409,691,333,0.4,0.34,0.38,0.2,0.3,0.5,,,,507.64,0.3,0.0,0,-1.18,0.7,0,0,686,0.4,274.40000000000003,0,0,110,0.74,0.05,0,0.26,0.2,0,0.37,0.4,0.6,0,0,34213.0,35551.0,36656.0,37502.0,38042.0,38116.0,11111.0,12122.0,13270.0,14030.0,14758.0,15008.0,202.74,-27.09,55.04,-122.2,-114.4,-1.18,626.82,723.24,486.4,473.2,162.5,494.43,829.56,696.15,541.44,351.0,48.1,493.25,318.0,352.0,387.0,397.0,479.0,577.0,10.88,11.2,2.9,20.5,20.58,13.21,0.0,4571,4689,4884,4939,847.44,843.26,835.77,,,,,,,,925,1024,0,170,686,1019,1095,1710,1019,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.72,0.21,0.06,0.0,0.04,30.0,0.6,0.4,,,,,93.0,311.0,2820.0,4341.0,2510.0,2000.0,1876.0,4088.0,3298.0,0.0,-0.0,0.0,,,31985,686,0.02144755354072221353759574801,,0.0,649.67,,C,202607
51230,-279.0,-389.0,-41.0,-277.0,-184.0,1682.0,-821.0,163.0,826.0,234.0,0.38,0.4,0.41,0.41,0.42,5.0,-1.0,20.0,53.0,37.0,0.2,0.17,0.19,0.15,0.2,0,0,0,0,0,69,4,0,73,187,204,310,0.7,0.76,0.69,0.41,0.4,0.41,21,-38,217,0.3,0.24,0.31,0.2,0.3,0.5,73,13,86,166.91,0.3,0.63,32,-93.86,0.7,-41,-9,279,0.4,111.60000000000001,1703,0,110,0.74,0.05,40,0.26,0.2,0,1.06,0.4,0.6,10,50,29361.0,30764.0,29554.0,29676.0,30225.0,30275.0,10834.0,12516.0,11695.0,11858.0,12684.0,12918.0,-106.02,-155.6,-16.81,-113.57,-77.28,-93.86,639.16,-328.4,66.83,338.66,98.28,162.91,533.14,-484.0,50.02,225.09,21.0,69.05,219.0,224.0,223.0,243.0,296.0,333.0,1.0,-0.17,3.8,7.95,7.4,4.0,0.0,3444,3631,3835,4145,569.14,583.43,605.54,1386.44,1459.41,1459.41,10.73,18.6,43.85,24.39,0,0,418,61,40,78,61,40,496,0.2,0.3,0.5,0.52,-1.09,13.79,4.41,28.8,101.85,49600.0,0.55,39.7,49600.0,27280.0,0.0,0.48,0.42,0.08,41.97,0.04,30.0,0.6,0.4,50000.0,29800.0,-142.27,4320.0,59.0,143.0,1454.0,2294.0,1367.0,1141.0,1040.0,2309.0,1947.0,31.55,-41.39,-9.84,24.39,4.41,18256,279,0.01528264680105170902716914987,11.52,51.45,139.33,2.71,C,202607
51720,182.0,-243.0,-33.0,-190.0,45.0,669.0,685.0,418.0,841.0,332.0,0.25,0.24,0.23,0.22,0.24,-42.0,14.0,31.0,117.0,153.0,0.07,0.08,0.08,0.07,0.06,0,0,0,0,0,128,4,0,132,264,291,182,0.74,0.74,0.74,0.46,0.44,0.42,100,439,5,0.26,0.26,0.26,0.2,0.3,0.5,75,18,93,142.11,0.3,0.57,24,-10.28,0.7,-4,20,0,1.0,0.0,1131,49,110,0.74,0.05,24,0.26,0.2,1,2.6,0.4,0.6,16,41,28356.0,29207.0,29649.0,30034.0,30685.0,31062.0,9206.0,9875.0,10560.0,10978.0,11819.0,12151.0,45.5,-58.32,-7.59,-41.8,10.8,-10.28,167.25,164.4,96.14,185.02,79.68,138.5,212.75,106.08,88.55,143.22,90.48,128.22,326.0,284.0,298.0,329.0,446.0,599.0,-2.94,1.12,2.48,8.19,9.18,3.61,0.0,4744,5008,5299,5481,642.41,650.16,658.75,1407.87,1478.26,1552.17,17.97,28.42,28.28,24.89,100,439,0,5,5,5,105,444,5,0.2,0.3,0.5,2.39,15.07,0.27,5.91,30.8,162.63,52800.0,0.55,23.85,52800.0,29040.0,1.45,0.27,0.63,0.07,65.8,0.04,30.0,0.6,0.4,53000.0,31700.0,-151.34,4560.0,56.0,139.0,1049.0,1670.0,891.0,693.0,662.0,1528.0,1051.0,24.3,-4.1,20.2,24.89,5.91,11427,0,0,30.8,92.09,179.67,1.95,C,202607
51730,187.0,52.0,91.0,-91.0,-69.0,425.0,334.0,246.0,850.0,292.0,0.19,0.2,0.2,0.2,0.2,-2.0,51.0,65.0,113.0,66.0,0.1,0.08,0.07,0.07,0.08,0,0,0,0,0,91,4,0,95,156,318,38,0.67,0.73,0.68,,,,35,7,0,0.33,0.27,0.32,0.2,0.3,0.5,,,,89.35,0.3,0.0,0,6.43,0.7,0,0,0,1.0,0.0,0,0,110,0.74,0.05,0,0.26,0.2,0,3.42,0.4,0.6,0,0,18912.0,19524.0,19910.0,20247.0,21006.0,21229.0,5958.0,6383.0,6717.0,6963.0,7813.0,8105.0,35.53,10.4,18.2,-18.2,-13.8,6.43,80.75,66.8,49.2,170.0,58.4,85.03,116.28,77.2,67.4,151.8,44.6,91.46,223.0,221.0,272.0,337.0,450.0,516.0,-0.2,4.08,4.55,7.91,5.28,4.32,0.0,3574,3730,4048,4086,618.34,616.81,621.15,,,,,,,,0,0,0,42,7,0,42,7,0,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.22,0.72,0.04,0.0,0.04,30.0,0.6,0.4,,,,,,47.0,588.0,903.0,522.0,397.0,377.0,898.0,581.0,0.0,0.0,0.0,,,5824,0,0,,0.0,0.0,,C,202607
51750,23.0,-80.0,-16.0,-76.0,-102.0,438.0,201.0,381.0,534.0,196.0,0.2,0.23,0.23,0.23,0.23,-14.0,10.0,8.0,47.0,33.0,0.17,0.13,0.15,0.13,0.12,0,0,0,0,0,66,2,0,68,112,98,117,0.68,0.66,0.72,,,,0,0,102,0.32,0.34,0.28,0.2,0.3,0.5,,,,79.91,0.3,0.0,0,-11.68,0.7,0,0,0,1.0,0.0,0,0,110,0.74,0.05,0,0.26,0.2,0,2.81,0.4,0.6,0,0,16608.0,17069.0,17190.0,17555.0,18013.0,18107.0,6067.0,6505.0,6706.0,7087.0,7621.0,7817.0,4.6,-18.4,-3.68,-17.48,-23.46,-11.68,87.6,46.23,87.63,122.82,45.08,77.87,92.2,27.83,83.95,105.34,21.62,66.19,101.0,87.0,97.0,105.0,152.0,185.0,-2.38,1.3,1.2,6.11,3.96,2.04,0.0,2547,2659,2757,2874,593.69,598.68,601.57,,,,,,,,0,0,102,0,0,0,0,0,102,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.26,0.64,0.08,0.0,0.04,30.0,0.6,0.4,,,,,,43.0,497.0,797.0,456.0,355.0,293.0,680.0,559.0,0.0,-0.0,0.0,,,6427,0,0,,0.0,34.0,,C,202607
51760,54.0,-174.0,-20.0,-78.0,-42.0,493.0,388.0,205.0,549.0,250.0,0.16,0.16,0.16,0.16,0.17,13.0,22.0,18.0,88.0,21.0,0.16,0.18,0.17,0.12,0.13,0,0,0,0,0,52,4,0,56,102,139,146,0.39,0.24,0.42,,,,40,52,32,0.61,0.76,0.58,0.2,0.3,0.5,,,,65.3,0.3,0.0,0,-8.4,0.7,0,0,251,0.4,100.4,0,0,110,0.74,0.05,0,0.26,0.2,0,2.71,0.4,0.6,0,0,17758.0,18305.0,18519.0,18704.0,19175.0,19383.0,6300.0,6793.0,7181.0,7386.0,7935.0,8185.0,8.64,-27.84,-3.2,-12.48,-7.14,-8.4,78.88,62.08,32.8,87.84,42.5,60.82,87.52,34.24,29.6,75.36,35.36,52.42,181.0,194.0,216.0,234.0,322.0,343.0,2.08,3.96,3.06,10.56,2.73,4.48,0.0,2695,2797,2936,3082,626.56,639.25,646.82,,,,,,,,0,0,0,375,335,283,375,335,283,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.26,0.58,0.14,0.0,0.04,30.0,0.6,0.4,,,,,,57.0,516.0,838.0,452.0,308.0,259.0,545.0,357.0,0.0,-0.0,0.0,,,9571,251,0.02622505485320238219621774109,,0.0,0.0,,C,202607
51770,66.0,-195.0,-157.0,-243.0,-143.0,614.0,192.0,87.0,454.0,203.0,0.27,0.27,0.28,0.28,0.28,-11.0,10.0,13.0,41.0,32.0,0.2,0.16,0.14,0.11,0.11,0,0,0,0,0,48,2,0,50,58,73,180,0.8,0.73,0.61,,,,152,32,177,0.2,0.27,0.39,0.2,0.3,0.5,,,,87.04,0.3,0.0,0,-37.37,0.7,0,0,9,1.0,9.0,0,0,110,0.74,0.05,0,0.26,0.2,0,1.93,0.4,0.6,0,0,15595.0,16275.0,16272.0,16202.0,16413.0,16473.0,5572.0,6186.0,6378.0,6465.0,6919.0,7122.0,17.82,-52.65,-43.96,-68.04,-40.04,-37.37,165.78,51.84,24.36,127.12,56.84,85.19,183.6,-0.81,-19.6,59.08,16.8,47.81,91.0,80.0,90.0,103.0,144.0,176.0,-2.2,1.6,1.82,4.51,3.52,1.85,0.0,2093,2151,2224,2404,416.7,419.28,426.9,,,,,,,,100,0,150,120,68,36,220,68,186,0.2,0.3,0.5,,,,,,,,0.55,0.0,,,0.0,0.33,0.59,0.05,0.0,0.04,30.0,0.6,0.4,,,,,,65.0,667.0,866.0,524.0,416.0,397.0,839.0,499.0,0.0,-0.0,0.0,,,6860,9,0.001311953352769679300291545190,,0.0,83.33,,C,202607
